YR,M,D,HR,MIN,DM,RRP
2000,1,8,21,0,6537.79333,14.21
2000,1,8,21,30,6685.35833,14.21
2000,1,8,22,0,6657.83833,14.21
2000,1,8,22,30,6690.12833,14.29
2000,1,8,23,0,6601.19,14.21
2000,1,8,23,30,6474.945,14.52
2000,1,9,0,0,6237.335,14.24
2000,1,9,0,30,6020.16,14.21
2000,1,9,1,0,5741.67167,14.21
2000,1,9,1,30,5486.14833,14.21
2000,1,9,2,0,5275.6,14.21
2000,1,9,2,30,5094.86333,11.6
2000,1,9,3,0,5009.545,9.21
2000,1,9,3,30,4938.94167,9.07
2000,1,9,4,0,4883.355,8.88
2000,1,9,4,30,4963.375,9.21
2000,1,9,5,0,4973.59333,9.48
2000,1,9,5,30,5024.05,10.32
2000,1,9,6,0,5100.88333,10.42
2000,1,9,6,30,5267.925,13.56
2000,1,9,7,0,5565.765,14.21
2000,1,9,7,30,5906.23,14.21
2000,1,9,8,0,6183.21167,14.21
2000,1,9,8,30,6565.535,14.21
2000,1,9,9,0,6784.64,14.29
2000,1,9,9,30,6900.26667,14.6
2000,1,9,10,0,6875.325,14.31
2000,1,9,10,30,6872.69333,14.63
2000,1,9,11,0,6846.71667,14.55
2000,1,9,11,30,6829.31833,14.62
2000,1,9,12,0,6774.225,14.53
2000,1,9,12,30,6707.60667,14.44
2000,1,9,13,0,6595.90833,14.39
2000,1,9,13,30,6513.54333,14.21
2000,1,9,14,0,6462.06333,14.21
2000,1,9,14,30,6450.82833,14.36
2000,1,9,15,0,6437.46667,14.21
2000,1,9,15,30,6440.14333,14.21
2000,1,9,16,0,6443.475,14.21
2000,1,9,16,30,6386.51833,14.21
2000,1,9,17,0,6513.12833,14.21
2000,1,9,17,30,6559.97833,14.21
2000,1,9,18,0,6626.43333,14.39
2000,1,9,18,30,6585.72,14.26
2000,1,9,19,0,6583.175,14.21
2000,1,9,19,30,6720.21333,14.34
2000,1,9,20,0,6904.455,14.91
2000,1,9,20,30,6814.59167,14.96
2000,1,9,21,0,6605.08833,14.26
2000,1,9,21,30,6739.71833,14.99
2000,1,9,22,0,6692.60167,14.26
2000,1,9,22,30,6727.28333,14.64
2000,1,9,23,0,6580.69667,14.21
2000,1,9,23,30,6480.98333,14.81
2000,1,10,0,0,6247.01333,14.21
2000,1,10,0,30,6081.77833,14.21
2000,1,10,1,0,5823.915,14.21
2000,1,10,1,30,5633.3,14.46
2000,1,10,2,0,5414.45333,14.21
2000,1,10,2,30,5298.46333,14.21
2000,1,10,3,0,5238.42167,14.21
2000,1,10,3,30,5236.22333,14.21
2000,1,10,4,0,5287.22667,14.21
2000,1,10,4,30,5484.13,14.17
2000,1,10,5,0,5687.30667,14.21
2000,1,10,5,30,6107.81333,14.37
2000,1,10,6,0,6598.95167,14.47
2000,1,10,6,30,6766.05333,15.74
2000,1,10,7,0,7224.51833,19.8
2000,1,10,7,30,7479.64667,29.23
2000,1,10,8,0,7768.47667,29.54
2000,1,10,8,30,8220.09333,31.46
2000,1,10,9,0,8350.15167,29.97
2000,1,10,9,30,8323.97167,29.43
