city,YR,M,D,HR,MIN,MW
Greenville,2009,1,25,0,0,187.59
Greenville,2009,1,25,1,0,183.04
Greenville,2009,1,25,2,0,181.825
Greenville,2009,1,25,3,0,184.34
Greenville,2009,1,25,4,0,188.202
Greenville,2009,1,25,5,0,202.308
Greenville,2009,1,25,6,0,235.14
Greenville,2009,1,25,7,0,247.549
Greenville,2009,1,25,8,0,230.013
Greenville,2009,1,25,9,0,213.825
Greenville,2009,1,25,10,0,201.676
Greenville,2009,1,25,11,0,190.958
Greenville,2009,1,25,12,0,182.547
Greenville,2009,1,25,13,0,175.853
Greenville,2009,1,25,14,0,171.004
Greenville,2009,1,25,15,0,169.241
Greenville,2009,1,25,16,0,172.703
Greenville,2009,1,25,17,0,191.292
Greenville,2009,1,25,18,0,213.064
Greenville,2009,1,25,19,0,216.018
Greenville,2009,1,25,20,0,214.061
Greenville,2009,1,25,21,0,208.373
Greenville,2009,1,25,22,0,196.709
Greenville,2009,1,25,23,0,182.462
Greenville,2009,1,26,0,0,173.301
Greenville,2009,1,26,1,0,168.907
Greenville,2009,1,26,2,0,166.131
Greenville,2009,1,26,3,0,166.296
Greenville,2009,1,26,4,0,170.325
Greenville,2009,1,26,5,0,182.748
Greenville,2009,1,26,6,0,208.608
Greenville,2009,1,26,7,0,218.767
Greenville,2009,1,26,8,0,207.15
Greenville,2009,1,26,9,0,201.869
Greenville,2009,1,26,10,0,197.3
Greenville,2009,1,26,11,0,191.189
Greenville,2009,1,26,12,0,178.493
Greenville,2009,1,26,13,0,173.11
Greenville,2009,1,26,14,0,168.695
Greenville,2009,1,26,15,0,167.913
Greenville,2009,1,26,16,0,169.392
Greenville,2009,1,26,17,0,184.429
Greenville,2009,1,26,18,0,199.241
Greenville,2009,1,26,19,0,198.554
Greenville,2009,1,26,20,0,195.761
Greenville,2009,1,26,21,0,188.207
Greenville,2009,1,26,22,0,175.239
Greenville,2009,1,26,23,0,160.416
Greenville,2009,1,27,0,0,148.66
Greenville,2009,1,27,1,0,144.723
Greenville,2009,1,27,2,0,144.377
Greenville,2009,1,27,3,0,146.262
Greenville,2009,1,27,4,0,152.202
Greenville,2009,1,27,5,0,166.601
Greenville,2009,1,27,6,0,198.091
Greenville,2009,1,27,7,0,215.135
Greenville,2009,1,27,8,0,212.396
Greenville,2009,1,27,9,0,214.222
Greenville,2009,1,27,10,0,213.664
Greenville,2009,1,27,11,0,202.208
Greenville,2009,1,27,12,0,196.449
Greenville,2009,1,27,13,0,193.18
Greenville,2009,1,27,14,0,189.452
Greenville,2009,1,27,15,0,191.815
Greenville,2009,1,27,16,0,200.572
Greenville,2009,1,27,17,0,222.912
Greenville,2009,1,27,18,0,246.221
Greenville,2009,1,27,19,0,250.809
Greenville,2009,1,27,20,0,251.502
Greenville,2009,1,27,21,0,245.363
Greenville,2009,1,27,22,0,236.22
Greenville,2009,1,27,23,0,227.11
Greenville,2009,1,28,0,0,218.314
Greenville,2009,1,28,1,0,215.509
Greenville,2009,1,28,2,0,216.355
Greenville,2009,1,28,3,0,218.448
Greenville,2009,1,28,4,0,223.395
Greenville,2009,1,28,5,0,235.979
Greenville,2009,1,28,6,0,265.031
Greenville,2009,1,28,7,0,280.834
Greenville,2009,1,28,8,0,268.917
Greenville,2009,1,28,9,0,260.791
Greenville,2009,1,28,10,0,248.037
Greenville,2009,1,28,11,0,234.018
Greenville,2009,1,28,12,0,224.273
Greenville,2009,1,28,13,0,217.917
Greenville,2009,1,28,14,0,211.156
Greenville,2009,1,28,15,0,208.142
Greenville,2009,1,28,16,0,216.963
Greenville,2009,1,28,17,0,234.845
Greenville,2009,1,28,18,0,251.07
Greenville,2009,1,28,19,0,252.001
Greenville,2009,1,28,20,0,249.759
Greenville,2009,1,28,21,0,244.494
Greenville,2009,1,28,22,0,236.043
Greenville,2009,1,28,23,0,226.663
Greenville,2009,1,29,0,0,219.643
Greenville,2009,1,29,1,0,216.943
Greenville,2009,1,29,2,0,216.068
Greenville,2009,1,29,3,0,217.173
Greenville,2009,1,29,4,0,220.36
Greenville,2009,1,29,5,0,227.044
Greenville,2009,1,29,6,0,236.688
Greenville,2009,1,29,7,0,243.791
Greenville,2009,1,29,8,0,247.346
Greenville,2009,1,29,9,0,240.156
Greenville,2009,1,29,10,0,232.816
Greenville,2009,1,29,11,0,220.489
Greenville,2009,1,29,12,0,207.021
Greenville,2009,1,29,13,0,195.906
Greenville,2009,1,29,14,0,190.762
Greenville,2009,1,29,15,0,188.634
Greenville,2009,1,29,16,0,193.476
Greenville,2009,1,29,17,0,207.513
Greenville,2009,1,29,18,0,217.468
Greenville,2009,1,29,19,0,214.544
Greenville,2009,1,29,20,0,209.333
Greenville,2009,1,29,21,0,201.259
Greenville,2009,1,29,22,0,191.408
Greenville,2009,1,29,23,0,180.117
