city,YR,M,D,HR,MIN,MW
Tipton,2009,1,17,17,0,1036
Tipton,2009,1,17,18,0,1150
Tipton,2009,1,17,19,0,1173
Tipton,2009,1,17,20,0,1127
Tipton,2009,1,17,21,0,1096
Tipton,2009,1,17,22,0,1008
Tipton,2009,1,17,23,0,948
Tipton,2009,1,18,0,0,923
Tipton,2009,1,18,1,0,909
Tipton,2009,1,18,2,0,906
Tipton,2009,1,18,3,0,910
Tipton,2009,1,18,4,0,944
Tipton,2009,1,18,5,0,1009
Tipton,2009,1,18,6,0,1105
Tipton,2009,1,18,7,0,1100
Tipton,2009,1,18,8,0,1047
Tipton,2009,1,18,9,0,994
Tipton,2009,1,18,10,0,956
Tipton,2009,1,18,11,0,928
Tipton,2009,1,18,12,0,964
Tipton,2009,1,18,13,0,964
Tipton,2009,1,18,14,0,947
Tipton,2009,1,18,15,0,947
Tipton,2009,1,18,16,0,984
Tipton,2009,1,18,17,0,1064
Tipton,2009,1,18,18,0,1145
Tipton,2009,1,18,19,0,1149
Tipton,2009,1,18,20,0,1140
Tipton,2009,1,18,21,0,1091
Tipton,2009,1,18,22,0,992
Tipton,2009,1,18,23,0,942
Tipton,2009,1,19,0,0,899
Tipton,2009,1,19,1,0,880
Tipton,2009,1,19,2,0,841
Tipton,2009,1,19,3,0,863
Tipton,2009,1,19,4,0,864
Tipton,2009,1,19,5,0,927
Tipton,2009,1,19,6,0,1017
Tipton,2009,1,19,7,0,989
Tipton,2009,1,19,8,0,934
Tipton,2009,1,19,9,0,901
Tipton,2009,1,19,10,0,886
Tipton,2009,1,19,11,0,873
Tipton,2009,1,19,12,0,861
Tipton,2009,1,19,13,0,847
Tipton,2009,1,19,14,0,835
Tipton,2009,1,19,15,0,841
Tipton,2009,1,19,16,0,868
Tipton,2009,1,19,17,0,952
Tipton,2009,1,19,18,0,1058
Tipton,2009,1,19,19,0,1054
Tipton,2009,1,19,20,0,1030
Tipton,2009,1,19,21,0,978
Tipton,2009,1,19,22,0,898
Tipton,2009,1,19,23,0,834
Tipton,2009,1,20,0,0,783
Tipton,2009,1,20,1,0,767
Tipton,2009,1,20,2,0,761
Tipton,2009,1,20,3,0,760
Tipton,2009,1,20,4,0,783
Tipton,2009,1,20,5,0,803
Tipton,2009,1,20,6,0,891
Tipton,2009,1,20,7,0,935
Tipton,2009,1,20,8,0,929
Tipton,2009,1,20,9,0,931
Tipton,2009,1,20,10,0,887
Tipton,2009,1,20,11,0,864
Tipton,2009,1,20,12,0,851
Tipton,2009,1,20,13,0,842
Tipton,2009,1,20,14,0,832
Tipton,2009,1,20,15,0,837
Tipton,2009,1,20,16,0,863
Tipton,2009,1,20,17,0,972
Tipton,2009,1,20,18,0,1064
Tipton,2009,1,20,19,0,1069
Tipton,2009,1,20,20,0,1057
Tipton,2009,1,20,21,0,1006
Tipton,2009,1,20,22,0,886
Tipton,2009,1,20,23,0,840
Tipton,2009,1,21,0,0,823
Tipton,2009,1,21,1,0,804
Tipton,2009,1,21,2,0,804
Tipton,2009,1,21,3,0,799
Tipton,2009,1,21,4,0,826
Tipton,2009,1,21,5,0,896
Tipton,2009,1,21,6,0,991
Tipton,2009,1,21,7,0,1058
Tipton,2009,1,21,8,0,968
Tipton,2009,1,21,9,0,937
Tipton,2009,1,21,10,0,933
Tipton,2009,1,21,11,0,921
Tipton,2009,1,21,12,0,896
Tipton,2009,1,21,13,0,890
Tipton,2009,1,21,14,0,883
Tipton,2009,1,21,15,0,878
Tipton,2009,1,21,16,0,912
Tipton,2009,1,21,17,0,973
Tipton,2009,1,21,18,0,1055
Tipton,2009,1,21,19,0,1051
Tipton,2009,1,21,20,0,1042
Tipton,2009,1,21,21,0,1014
Tipton,2009,1,21,22,0,966
Tipton,2009,1,21,23,0,900
Tipton,2009,1,22,0,0,858
Tipton,2009,1,22,1,0,828
Tipton,2009,1,22,2,0,806
Tipton,2009,1,22,3,0,792
Tipton,2009,1,22,4,0,785
Tipton,2009,1,22,5,0,790
Tipton,2009,1,22,6,0,831
Tipton,2009,1,22,7,0,862
Tipton,2009,1,22,8,0,910
Tipton,2009,1,22,9,0,956
Tipton,2009,1,22,10,0,975
Tipton,2009,1,22,11,0,972
Tipton,2009,1,22,12,0,970
Tipton,2009,1,22,13,0,961
Tipton,2009,1,22,14,0,899
Tipton,2009,1,22,15,0,881
Tipton,2009,1,22,16,0,954
Tipton,2009,1,22,17,0,988
Tipton,2009,1,22,18,0,1080
Tipton,2009,1,22,19,0,1072
Tipton,2009,1,22,20,0,1039
Tipton,2009,1,22,21,0,1003
Tipton,2009,1,22,22,0,955
Tipton,2009,1,22,23,0,898
Tipton,2009,1,23,0,0,861
Tipton,2009,1,23,1,0,811
Tipton,2009,1,23,2,0,767
Tipton,2009,1,23,3,0,776
Tipton,2009,1,23,4,0,837
Tipton,2009,1,23,5,0,820
Tipton,2009,1,23,6,0,889
Tipton,2009,1,23,7,0,941
Tipton,2009,1,23,8,0,976
Tipton,2009,1,23,9,0,979
Tipton,2009,1,23,10,0,962
Tipton,2009,1,23,11,0,939
Tipton,2009,1,23,12,0,914
Tipton,2009,1,23,13,0,864
Tipton,2009,1,23,14,0,864
Tipton,2009,1,23,15,0,852
Tipton,2009,1,23,16,0,859
Tipton,2009,1,23,17,0,867
Tipton,2009,1,23,18,0,1027
Tipton,2009,1,23,19,0,1066
Tipton,2009,1,23,20,0,1055
Tipton,2009,1,23,21,0,1016
Tipton,2009,1,23,22,0,956
Tipton,2009,1,23,23,0,899
Tipton,2009,1,24,0,0,837
Tipton,2009,1,24,1,0,851
Tipton,2009,1,24,2,0,838
Tipton,2009,1,24,3,0,784
Tipton,2009,1,24,4,0,797
Tipton,2009,1,24,5,0,858
Tipton,2009,1,24,6,0,967
Tipton,2009,1,24,7,0,1005
Tipton,2009,1,24,8,0,957
Tipton,2009,1,24,9,0,926
Tipton,2009,1,24,10,0,899
Tipton,2009,1,24,11,0,870
Tipton,2009,1,24,12,0,843
Tipton,2009,1,24,13,0,815
Tipton,2009,1,24,14,0,788
Tipton,2009,1,24,15,0,779
Tipton,2009,1,24,16,0,797
Tipton,2009,1,24,17,0,856
Tipton,2009,1,24,18,0,949
Tipton,2009,1,24,19,0,967
Tipton,2009,1,24,20,0,949
Tipton,2009,1,24,21,0,906
Tipton,2009,1,24,22,0,833
Tipton,2009,1,24,23,0,762
Tipton,2009,1,25,0,0,732
Tipton,2009,1,25,1,0,758
Tipton,2009,1,25,2,0,750
Tipton,2009,1,25,3,0,772
Tipton,2009,1,25,4,0,793
Tipton,2009,1,25,5,0,849
Tipton,2009,1,25,6,0,965
Tipton,2009,1,25,7,0,1004
Tipton,2009,1,25,8,0,901
Tipton,2009,1,25,9,0,842
Tipton,2009,1,25,10,0,803
Tipton,2009,1,25,11,0,774
Tipton,2009,1,25,12,0,752
Tipton,2009,1,25,13,0,731
Tipton,2009,1,25,14,0,714
Tipton,2009,1,25,15,0,707
Tipton,2009,1,25,16,0,723
Tipton,2009,1,25,17,0,778
Tipton,2009,1,25,18,0,881
Tipton,2009,1,25,19,0,960
Tipton,2009,1,25,20,0,940
Tipton,2009,1,25,21,0,920
Tipton,2009,1,25,22,0,852
Tipton,2009,1,25,23,0,768
Tipton,2009,1,26,0,0,728
Tipton,2009,1,26,1,0,712
Tipton,2009,1,26,2,0,698
Tipton,2009,1,26,3,0,710
Tipton,2009,1,26,4,0,736
Tipton,2009,1,26,5,0,794
