city,YR,M,D,HR,MIN,MW
Bowman,2009,1,24,16,0,3029
Bowman,2009,1,24,17,0,3148
Bowman,2009,1,24,18,0,3415
Bowman,2009,1,24,19,0,3493
Bowman,2009,1,24,20,0,3478
Bowman,2009,1,24,21,0,3379
Bowman,2009,1,24,22,0,3195
Bowman,2009,1,24,23,0,2996
Bowman,2009,1,25,0,0,2909
Bowman,2009,1,25,1,0,2858
Bowman,2009,1,25,2,0,2825
Bowman,2009,1,25,3,0,2862
Bowman,2009,1,25,4,0,2950
Bowman,2009,1,25,5,0,3142
Bowman,2009,1,25,6,0,3524
Bowman,2009,1,25,7,0,3632
Bowman,2009,1,25,8,0,3373
Bowman,2009,1,25,9,0,3219
Bowman,2009,1,25,10,0,3048
Bowman,2009,1,25,11,0,2857
Bowman,2009,1,25,12,0,2753
Bowman,2009,1,25,13,0,2660
Bowman,2009,1,25,14,0,2562
Bowman,2009,1,25,15,0,2536
Bowman,2009,1,25,16,0,2562
Bowman,2009,1,25,17,0,2663
Bowman,2009,1,25,18,0,2934
Bowman,2009,1,25,19,0,3024
Bowman,2009,1,25,20,0,3035
Bowman,2009,1,25,21,0,2961
Bowman,2009,1,25,22,0,2851
Bowman,2009,1,25,23,0,2716
Bowman,2009,1,26,0,0,2584
Bowman,2009,1,26,1,0,2574
Bowman,2009,1,26,2,0,2556
Bowman,2009,1,26,3,0,2527
Bowman,2009,1,26,4,0,2553
Bowman,2009,1,26,5,0,2679
Bowman,2009,1,26,6,0,2960
Bowman,2009,1,26,7,0,3011
Bowman,2009,1,26,8,0,2910
Bowman,2009,1,26,9,0,2818
Bowman,2009,1,26,10,0,2700
Bowman,2009,1,26,11,0,2606
Bowman,2009,1,26,12,0,2494
Bowman,2009,1,26,13,0,2451
Bowman,2009,1,26,14,0,2382
Bowman,2009,1,26,15,0,2369
Bowman,2009,1,26,16,0,2370
Bowman,2009,1,26,17,0,2467
Bowman,2009,1,26,18,0,2684
Bowman,2009,1,26,19,0,2695
Bowman,2009,1,26,20,0,2662
Bowman,2009,1,26,21,0,2553
Bowman,2009,1,26,22,0,2396
Bowman,2009,1,26,23,0,2256
Bowman,2009,1,27,0,0,2143
Bowman,2009,1,27,1,0,2107
Bowman,2009,1,27,2,0,2114
Bowman,2009,1,27,3,0,2124
Bowman,2009,1,27,4,0,2211
