"USAFID","WBAN","YR","M","D","HR","MIN","LAT","LONG","ELEV","WIND.DIR","WIND.SPD","TEMP","DEW.POINT","ATM.PRES","city"
725510,14939,2009,1,7,6,54,40.831,-96.764,362,320,4.6,0,-6.1,1002.3,"Lincoln"
725510,14939,2009,1,7,7,54,40.831,-96.764,362,310,2.6,-1.7,-6.7,1002.5,"Lincoln"
725510,14939,2009,1,7,8,45,40.831,-96.764,362,310,3.6,-2,-6,9999.9,"Lincoln"
725510,14939,2009,1,7,8,54,40.831,-96.764,362,320,4.1,-1.1,-6.1,1002.8,"Lincoln"
725510,14939,2009,1,7,9,52,40.831,-96.764,362,330,6.7,-1,-7,9999.9,"Lincoln"
725510,14939,2009,1,7,9,54,40.831,-96.764,362,330,6.2,-1.1,-7.2,1002.9,"Lincoln"
725510,14939,2009,1,7,10,52,40.831,-96.764,362,310,6.2,-2,-7,9999.9,"Lincoln"
725510,14939,2009,1,7,10,54,40.831,-96.764,362,320,6.7,-1.7,-7.2,1002.5,"Lincoln"
725510,14939,2009,1,7,11,19,40.831,-96.764,362,300,4.6,-2,-8,9999.9,"Lincoln"
725510,14939,2009,1,7,11,52,40.831,-96.764,362,300,4.6,-3,-8,9999.9,"Lincoln"
725510,14939,2009,1,7,11,54,40.831,-96.764,362,300,4.1,-2.8,-7.8,1003.3,"Lincoln"
725510,14939,2009,1,7,12,0,40.85,-96.75,362,300,4.1,-2.8,-7.8,1003.3,"Lincoln"
725510,14939,2009,1,7,12,41,40.831,-96.764,362,310,1.5,-3,-8,9999.9,"Lincoln"
725510,14939,2009,1,7,12,54,40.831,-96.764,362,330,2.1,-3.3,-7.8,1003.5,"Lincoln"
725510,14939,2009,1,7,13,54,40.831,-96.764,362,310,4.1,-3.9,-7.8,1004.1,"Lincoln"
725510,14939,2009,1,7,14,54,40.831,-96.764,362,310,2.1,-3.9,-7.8,1004.2,"Lincoln"
725510,14939,2009,1,7,15,54,40.831,-96.764,362,290,3.6,-3.3,-7.8,1004.6,"Lincoln"
725510,14939,2009,1,7,16,54,40.831,-96.764,362,290,4.1,-2.2,-7.2,1004.9,"Lincoln"
725510,14939,2009,1,7,17,54,40.831,-96.764,362,270,3.6,-1.1,-6.7,1004.1,"Lincoln"
725510,14939,2009,1,7,18,0,40.85,-96.75,362,270,3.6,-1.1,-6.7,1004.1,"Lincoln"
725510,14939,2009,1,7,18,54,40.831,-96.764,362,320,3.1,0,-6.1,1003,"Lincoln"
725510,14939,2009,1,7,19,23,40.831,-96.764,362,320,4.1,0,-6,9999.9,"Lincoln"
725510,14939,2009,1,7,19,54,40.831,-96.764,362,10,2.6,0.6,-5.6,1003,"Lincoln"
725510,14939,2009,1,7,20,54,40.831,-96.764,362,360,3.1,1.1,-6.1,1003.5,"Lincoln"
725510,14939,2009,1,7,21,54,40.831,-96.764,362,10,4.1,1.1,-5.6,1004.5,"Lincoln"
725510,14939,2009,1,7,22,12,40.831,-96.764,362,10,3.6,1,-6,9999.9,"Lincoln"
725510,14939,2009,1,7,22,54,40.831,-96.764,362,350,2.6,-1.7,-7.2,1005.2,"Lincoln"
725510,14939,2009,1,7,23,54,40.831,-96.764,362,320,2.1,-1.1,-6.7,1006,"Lincoln"
725510,14939,2009,1,8,0,0,40.85,-96.75,362,320,2.1,-1.1,-6.7,1006,"Lincoln"
