"USAFID","WBAN","YR","M","D","HR","MIN","LAT","LONG","ELEV","WIND.DIR","WIND.SPD","TEMP","DEW.POINT","ATM.PRES","city"
720299,53966,2009,1,3,13,41,32.456,-96.913,217,190,7.7,17,17,9999.9,"Ennis"
720299,53966,2009,1,3,14,1,32.456,-96.913,217,190,6.2,18,17,9999.9,"Ennis"
720299,53966,2009,1,3,14,21,32.456,-96.913,217,180,7.2,18,17,9999.9,"Ennis"
720299,53966,2009,1,3,14,41,32.456,-96.913,217,190,5.1,18,17,9999.9,"Ennis"
720299,53966,2009,1,3,15,1,32.456,-96.913,217,180,6.7,18,17,9999.9,"Ennis"
720299,53966,2009,1,3,15,21,32.456,-96.913,217,180,7.2,18,17,9999.9,"Ennis"
720299,53966,2009,1,3,15,41,32.456,-96.913,217,180,6.7,20,17,9999.9,"Ennis"
720299,53966,2009,1,3,16,1,32.456,-96.913,217,190,7.7,20,17,9999.9,"Ennis"
720299,53966,2009,1,3,16,21,32.456,-96.913,217,180,7.7,21,16,9999.9,"Ennis"
720299,53966,2009,1,3,16,41,32.456,-96.913,217,190,8.8,22,16,9999.9,"Ennis"
720299,53966,2009,1,3,17,1,32.456,-96.913,217,190,9.3,22,16,9999.9,"Ennis"
720299,53966,2009,1,3,17,21,32.456,-96.913,217,190,9.3,22,16,9999.9,"Ennis"
720299,53966,2009,1,3,17,41,32.456,-96.913,217,200,8.2,23,16,9999.9,"Ennis"
720299,53966,2009,1,3,18,1,32.456,-96.913,217,190,7.7,23,15,9999.9,"Ennis"
720299,53966,2009,1,3,18,21,32.456,-96.913,217,200,7.2,23,15,9999.9,"Ennis"
720299,53966,2009,1,3,18,41,32.456,-96.913,217,999,999.9,999.9,999.9,9999.9,"Ennis"
720299,53966,2009,1,3,19,1,32.456,-96.913,217,220,7.2,999.9,999.9,9999.9,"Ennis"
720299,53966,2009,1,3,19,20,32.456,-96.913,217,220,7.2,999.9,999.9,9999.9,"Ennis"
720299,53966,2009,1,3,19,41,32.456,-96.913,217,999,999.9,999.9,999.9,9999.9,"Ennis"
720299,53966,2009,1,3,20,1,32.456,-96.913,217,190,7.2,999.9,999.9,9999.9,"Ennis"
720299,53966,2009,1,3,20,21,32.456,-96.913,217,190,6.7,999.9,999.9,9999.9,"Ennis"
720299,53966,2009,1,3,20,41,32.456,-96.913,217,999,999.9,999.9,999.9,9999.9,"Ennis"
720299,53966,2009,1,3,21,1,32.456,-96.913,217,200,8.2,999.9,999.9,9999.9,"Ennis"
720299,53966,2009,1,3,21,21,32.456,-96.913,217,210,6.2,999.9,999.9,9999.9,"Ennis"
