YR,M,D,HR,LAT,LONG,ELEV,WIND.DIR,WIND.SPD,TEMP,DEW.POINT,city
2014,3,5,4,5.605,-0.167,62,260,2.1,27,25,Accra
2014,3,5,5,5.605,-0.167,62,260,2.1,26,25,Accra
2014,3,5,6,5.605,-0.167,62,260,2.6,26,25,Accra
2014,3,5,7,5.605,-0.167,62,260,3.1,27,25,Accra
2014,3,5,9,5.6025,-0.167,65.5,255,3.85,29.2,24.3,Accra
2014,3,5,10,5.605,-0.167,62,240,3.6,30,24,Accra
2014,3,5,11,5.605,-0.167,62,240,3.1,31,24,Accra
2014,3,5,12,5.605,-0.167,62,180,5.1,32,24,Accra
2014,3,5,13,5.605,-0.167,62,170,5.1,31,24,Accra
2014,3,5,14,5.605,-0.167,62,180,6.2,31,23,Accra
2014,3,5,15,5.6025,-0.167,65.5,175,7.2,31.5,23.6,Accra
2014,3,5,16,5.605,-0.167,62,180,6.7,30,25,Accra
2014,3,5,17,5.605,-0.167,62,190,7.2,29,25,Accra
2014,3,5,18,5.605,-0.167,62,210,6.7,29,25,Accra
2014,3,5,19,5.605,-0.167,62,235,5.15,29,25,Accra
2014,3,5,20,5.605,-0.167,62,220,4.6,29,25,Accra
2014,3,5,21,5.605,-0.167,62,230,4.6,29,25,Accra
2014,3,6,0,5.605,-0.167,62,230,4.1,28,25,Accra
2014,3,6,2,5.605,-0.167,62,230,4.6,28,25,Accra
2014,3,6,5,5.605,-0.167,62,280,3.6,26,26,Accra
2014,3,6,7,5.605,-0.167,62,275,4.6,26.5,25,Accra
2014,3,6,8,5.605,-0.167,62,10,2.6,28,25,Accra
2014,3,6,9,5.6,-0.167,69,30,12.9,28.4,24.7,Accra
2014,3,6,10,5.605,-0.167,62,60,3.6,23,23,Accra
2014,3,6,12,5.605,-0.167,62,130,2.6,24,23,Accra
2014,3,6,13,5.605,-0.167,62,999,1,24,23,Accra
2014,3,6,15,5.6,-0.167,69,999,0,24.5,23.3,Accra
2014,3,6,16,5.605,-0.167,62,280,1.5,25,23,Accra
2014,3,6,17,5.605,-0.167,62,300,2.1,25,23,Accra
2014,3,6,18,5.605,-0.167,62,270,3.6,25,23,Accra
2014,3,6,20,5.605,-0.167,62,250,3.1,25,23,Accra
2014,3,6,21,5.6025,-0.167,65.5,225,1.25,24.25,22.9,Accra
2014,3,6,22,5.605,-0.167,62,20,3.1,24,23,Accra
2014,3,6,23,5.605,-0.167,62,300,2.1,24,23,Accra
2014,3,7,0,5.605,-0.167,62,290,2.6,24,23,Accra
2014,3,7,1,5.605,-0.167,62,295,2.1,24,23,Accra
2014,3,7,3,5.603333333,-0.167,64.33333333,536.3333333,1.2,24,22.76666667,Accra
2014,3,7,5,5.605,-0.167,62,290,2.6,24,23,Accra
2014,3,7,6,5.605,-0.167,62,270,2.1,24,23,Accra
2014,3,7,7,5.605,-0.167,62,270,3.1,24,23,Accra
2014,3,7,8,5.605,-0.167,62,270,4.1,25,23,Accra
2014,3,7,9,5.603333333,-0.167,64.33333333,240,2.733333333,27.73333333,24.4,Accra
2014,3,7,10,5.605,-0.167,62,210,5.1,29,24,Accra
2014,3,7,11,5.605,-0.167,62,210,4.1,29,24,Accra
2014,3,7,13,5.605,-0.167,62,205,5.95,29.5,24,Accra
2014,3,7,14,5.605,-0.167,62,210,5.7,30,23,Accra
2014,3,7,15,5.6025,-0.167,65.5,195,5.1,30.25,23.1,Accra
2014,3,7,17,5.605,-0.167,62,180,3.1,29,24,Accra
2014,3,7,19,5.605,-0.167,62,190,3.6,27,25,Accra
2014,3,7,20,5.605,-0.167,62,215,3.6,28,24.5,Accra
2014,3,7,21,5.6025,-0.167,65.5,250,2.05,28.1,24.9,Accra
2014,3,8,2,5.605,-0.167,62,270,3.6,26,25,Accra
2014,3,8,3,5.603333333,-0.167,64.33333333,263.3333333,2.733333333,25.73333333,24.5,Accra
2014,3,8,4,5.605,-0.167,62,270,3.1,25,24,Accra
2014,3,8,6,5.605,-0.167,62,260,4.6,25,24,Accra
2014,3,8,7,5.605,-0.167,62,260,5.1,26,24,Accra
2014,3,8,8,5.605,-0.167,62,260,5.7,28,24,Accra
2014,3,8,9,5.6025,-0.167,65.5,255,5.7,29,24.1,Accra
2014,3,8,10,5.605,-0.167,62,280,5.1,31,24,Accra
2014,3,8,11,5.605,-0.167,62,240,4.1,32,23,Accra
2014,3,8,12,5.6025,-0.167,65.5,200,5.9,32,25,Accra
2014,3,8,13,5.605,-0.167,62,170,6.2,31,25,Accra
2014,3,8,14,5.605,-0.167,62,190,7.7,31,25,Accra
2014,3,8,15,5.605,-0.167,62,200,8.8,30,24,Accra
2014,3,8,16,5.605,-0.167,62,200,7.2,30,25,Accra
2014,3,8,17,5.605,-0.167,62,200,7.7,29,25,Accra
2014,3,8,18,5.605,-0.167,62,240,4.6,29,25,Accra
2014,3,8,20,5.605,-0.167,62,210,7.7,28,24,Accra
2014,3,8,21,5.6025,-0.167,65.5,215,6.45,28,23.6,Accra
2014,3,8,22,5.605,-0.167,62,220,4.6,28,25.5,Accra
2014,3,9,0,5.605,-0.167,62,220,4.6,28,26,Accra
2014,3,9,1,5.605,-0.167,62,220,5.7,28,25,Accra
2014,3,9,3,5.6025,-0.167,65.5,265,4.35,26.5,24.1,Accra
2014,3,9,4,5.605,-0.167,62,240,6.2,25.5,22,Accra
2014,3,9,6,5.605,-0.167,62,265,6.2,25,21.5,Accra
2014,3,9,8,5.605,-0.167,62,270,6.7,27,23.5,Accra
2014,3,9,9,5.605,-0.167,62,260,6.7,29,24,Accra
2014,3,9,11,5.605,-0.167,62,250,6.2,31,24,Accra
2014,3,9,12,5.605,-0.167,62,260,6.7,32,23,Accra
2014,3,9,13,5.605,-0.167,62,210,5.7,32,24,Accra
2014,3,9,14,5.605,-0.167,62,200,7.2,32,25,Accra
2014,3,9,15,5.605,-0.167,62,200,8.2,31,25,Accra
2014,3,9,16,5.605,-0.167,62,210,8.2,30,25,Accra
2014,3,9,17,5.605,-0.167,62,210,9.3,29,25,Accra
2014,3,9,18,5.605,-0.167,62,210,9.3,29,25,Accra
2014,3,9,19,5.605,-0.167,62,210,8.2,28,25,Accra
2014,3,9,20,5.605,-0.167,62,220,8.8,28,25,Accra
2014,3,9,21,5.6025,-0.167,65.5,215,8.25,28.25,25.15,Accra
2014,3,9,22,5.605,-0.167,62,230,8.2,28,25,Accra
2014,3,9,23,5.605,-0.167,62,240,5.7,28,25,Accra
2014,3,10,0,5.605,-0.167,62,230,5.7,28,25,Accra
2014,3,10,2,5.605,-0.167,62,260,4.35,26.5,24.5,Accra
2014,3,10,3,5.605,-0.167,62,260,4.6,26,24,Accra
2014,3,10,4,5.605,-0.167,62,270,4.1,26,24,Accra
2014,3,10,5,5.605,-0.167,62,270,5.1,26,24,Accra
2014,3,10,6,5.605,-0.167,62,270,4.6,26,24,Accra
2014,3,10,7,5.605,-0.167,62,260,6.2,27,24,Accra
2014,3,10,9,5.6025,-0.167,65.5,260,5.9,28.5,24.25,Accra
2014,3,10,10,5.605,-0.167,62,250,7.2,30,24,Accra
2014,3,10,11,5.605,-0.167,62,260,7.7,31,23,Accra
2014,3,10,12,5.605,-0.167,62,240,5.7,32,24,Accra
2014,3,10,13,5.605,-0.167,62,200,7.7,32,24,Accra
2014,3,10,14,5.605,-0.167,62,200,8.8,32,24,Accra
2014,3,10,15,5.6025,-0.167,65.5,200,9,31.5,24.85,Accra
2014,3,10,16,5.605,-0.167,62,210,8.8,31,24,Accra
2014,3,10,17,5.605,-0.167,62,200,9.8,30,25,Accra
2014,3,10,18,5.605,-0.167,62,210,9.8,29,24,Accra
2014,3,10,19,5.605,-0.167,62,270,7.7,28,22.5,Accra
2014,3,10,20,5.605,-0.167,62,240,5.7,23,21,Accra
2014,3,10,21,5.605,-0.167,62,999,1,23,22,Accra
2014,3,11,1,5.605,-0.167,62,250,3.1,24,22,Accra
2014,3,11,2,5.605,-0.167,62,260,3.6,24,22,Accra
2014,3,11,3,5.605,-0.167,62,270,3.1,24,23,Accra
2014,3,11,4,5.605,-0.167,62,260,3.6,25,23,Accra
2014,3,11,5,5.605,-0.167,62,270,3.1,25,22,Accra
2014,3,11,7,5.605,-0.167,62,250,3.1,26,25,Accra
2014,3,11,9,5.6025,-0.167,65.5,220,6.2,28.5,24.65,Accra
2014,3,11,11,5.605,-0.167,62,200,5.4,30,24.5,Accra
2014,3,11,12,5.605,-0.167,62,170,5.1,30,25,Accra
2014,3,11,13,5.605,-0.167,62,170,5.7,30,25,Accra
2014,3,11,15,5.6025,-0.167,65.5,185,6.95,30.35,24.6,Accra
2014,3,11,16,5.605,-0.167,62,180,5.7,29,24,Accra
2014,3,11,18,5.605,-0.167,62,190,6.2,28,25,Accra
2014,3,11,20,5.605,-0.167,62,200,5.1,28,25,Accra
2014,3,11,21,5.6025,-0.167,65.5,210,5.65,28.25,25.2,Accra
2014,3,11,22,5.605,-0.167,62,190,2.6,27,25,Accra
2014,3,11,23,5.605,-0.167,62,200,2.85,27.5,25,Accra
2014,3,12,0,5.605,-0.167,62,220,3.1,27,25,Accra
2014,3,12,2,5.605,-0.167,62,220,4.1,27,25,Accra
2014,3,12,3,5.6025,-0.167,65.5,634.5,1.05,27,25.15,Accra
2014,3,12,4,5.605,-0.167,62,275,2.3,26,25,Accra
2014,3,12,6,5.6025,-0.167,65.5,634.5,1.55,26,24.65,Accra
2014,3,12,7,5.605,-0.167,62,265,4.1,26.5,25,Accra
2014,3,12,8,5.605,-0.167,62,250,5.7,28,25,Accra
2014,3,12,9,5.6,-0.167,69,270,5.1,29,25.2,Accra
2014,3,12,10,5.605,-0.167,62,270,4.1,30,24,Accra
2014,3,12,11,5.605,-0.167,62,260,4.1,31,24,Accra
2014,3,12,12,5.605,-0.167,62,220,4.1,32,23,Accra
2014,3,12,13,5.605,-0.167,62,190,6.45,31,24,Accra
2014,3,12,15,5.603333333,-0.167,64.33333333,180,6.7,30.66666667,24.26666667,Accra
2014,3,12,18,5.605,-0.167,62,180,3.6,28,25,Accra
2014,3,12,19,5.605,-0.167,62,170,3.6,28,25,Accra
2014,3,12,21,5.6,-0.167,69,180,3.1,28.5,25.4,Accra
2014,3,12,22,5.605,-0.167,62,180,2.1,27,25,Accra
2014,3,12,23,5.605,-0.167,62,180,2.6,27,25,Accra
2014,3,13,0,5.605,-0.167,62,240,3.1,27,25,Accra
2014,3,13,3,5.6025,-0.167,65.5,205,3.35,27.1,25.2,Accra
2014,3,13,4,5.605,-0.167,62,220,2.6,27,25,Accra
2014,3,13,5,5.605,-0.167,62,270,2.1,26,25,Accra
2014,3,13,7,5.605,-0.167,62,270,3.6,27,25,Accra
2014,3,13,8,5.605,-0.167,62,260,4.1,28,25,Accra
2014,3,13,9,5.6025,-0.167,65.5,240,3.85,29.5,24.45,Accra
2014,3,13,10,5.605,-0.167,62,260,3.1,30,24,Accra
2014,3,13,12,5.605,-0.167,62,185,5.7,31.5,23.5,Accra
2014,3,13,13,5.605,-0.167,62,170,5.1,31,24,Accra
2014,3,13,15,5.603333333,-0.167,64.33333333,193.3333333,6.366666667,31.16666667,24.16666667,Accra
2014,3,13,16,5.605,-0.167,62,180,5.7,29,24,Accra
2014,3,13,17,5.605,-0.167,62,190,5.7,28,24,Accra
2014,3,13,18,5.605,-0.167,62,170,5.1,28,25,Accra
2014,3,13,19,5.605,-0.167,62,190,4.1,28,25,Accra
2014,3,13,20,5.605,-0.167,62,190,3.6,28,25,Accra
2014,3,13,21,5.6,-0.167,69,190,5.1,28.5,25.4,Accra
2014,3,13,22,5.605,-0.167,62,200,3.6,28,25,Accra
2014,3,13,23,5.605,-0.167,62,200,3.6,27,25,Accra
2014,3,14,0,5.605,-0.167,62,220,3.1,28,25,Accra
2014,3,14,1,5.605,-0.167,62,220,3.1,27,25,Accra
2014,3,14,2,5.605,-0.167,62,250,2.6,27,25,Accra
2014,3,14,3,5.603333333,-0.167,64.33333333,260,2.233333333,26.66666667,24.76666667,Accra
2014,3,14,4,5.605,-0.167,62,260,3.1,26,25,Accra
2014,3,14,6,5.605,-0.167,62,280,2.6,26,25,Accra
2014,3,14,7,5.605,-0.167,62,270,4.1,27,25,Accra
2014,3,14,8,5.605,-0.167,62,260,4.1,28,25,Accra
2014,3,14,9,5.605,-0.167,62,230,4.1,30,23,Accra
2014,3,14,10,5.605,-0.167,62,220,4.1,30,23,Accra
2014,3,14,12,5.605,-0.167,62,190,4.85,31,23,Accra
2014,3,14,13,5.605,-0.167,62,180,5.7,31,23,Accra
2014,3,14,14,5.605,-0.167,62,190,5.7,31,24,Accra
2014,3,14,15,5.605,-0.167,62,200,6.2,30,24,Accra
2014,3,14,17,5.605,-0.167,62,180,4.1,29,24,Accra
2014,3,14,18,5.605,-0.167,62,190,5.7,28,25,Accra
2014,3,14,21,5.6025,-0.167,65.5,195,4.35,28.25,24.4,Accra
2014,3,14,22,5.605,-0.167,62,220,3.6,28,25,Accra
2014,3,14,23,5.605,-0.167,62,220,4.1,28,25,Accra
2014,3,15,0,5.605,-0.167,62,210,3.6,28,25,Accra
2014,3,15,1,5.605,-0.167,62,240,3.6,27,25,Accra
2014,3,15,2,5.605,-0.167,62,250,4.1,27,25,Accra
2014,3,15,3,5.6025,-0.167,65.5,275,3.85,26.6,24.7,Accra
2014,3,15,4,5.605,-0.167,62,270,4.1,26,24,Accra
2014,3,15,5,5.605,-0.167,62,270,3.6,26,24,Accra
2014,3,15,6,5.605,-0.167,62,270,4.6,26,24,Accra
2014,3,15,7,5.605,-0.167,62,260,5.1,27,24,Accra
2014,3,15,9,5.603333333,-0.167,64.33333333,236.6666667,4.466666667,29.5,24.1,Accra
2014,3,15,11,5.605,-0.167,62,220,5.1,31,24,Accra
2014,3,15,12,5.605,-0.167,62,240,4.1,32,24,Accra
2014,3,15,13,5.605,-0.167,62,190,6.2,32,23,Accra
2014,3,15,14,5.605,-0.167,62,190,6.2,31,24,Accra
2014,3,15,15,5.6025,-0.167,65.5,195,5.95,31.75,24.75,Accra
2014,3,15,16,5.605,-0.167,62,200,5.7,31,24,Accra
2014,3,15,17,5.605,-0.167,62,190,7.7,29,25,Accra
2014,3,15,18,5.605,-0.167,62,210,7.7,29,25,Accra
2014,3,15,19,5.605,-0.167,62,205,5.95,28,25,Accra
2014,3,15,20,5.605,-0.167,62,190,5.1,28,25,Accra
2014,3,15,21,5.605,-0.167,62,220,4.6,28,25,Accra
2014,3,16,0,5.605,-0.167,62,225,5.1,28,25.5,Accra
2014,3,16,3,5.605,-0.167,62,260,5.7,27,25,Accra
2014,3,16,5,5.605,-0.167,62,260,4.6,26,24,Accra
2014,3,16,6,5.605,-0.167,62,270,4.1,26,24,Accra
2014,3,16,7,5.605,-0.167,62,270,5.1,27,24,Accra
2014,3,16,8,5.605,-0.167,62,260,6.2,29,24,Accra
2014,3,16,9,5.6,-0.167,69,210,6.2,29.5,25.2,Accra
2014,3,16,10,5.605,-0.167,62,210,6.7,31,24,Accra
2014,3,16,11,5.605,-0.167,62,200,7.2,32,25,Accra
2014,3,16,12,5.605,-0.167,62,180,7.7,32,24,Accra
2014,3,16,13,5.605,-0.167,62,190,8.8,31,25,Accra
2014,3,16,14,5.605,-0.167,62,190,7.2,32,25,Accra
2014,3,16,15,5.605,-0.167,62,200,9.8,31,25,Accra
2014,3,16,16,5.605,-0.167,62,220,7.7,30,24,Accra
2014,3,16,17,5.605,-0.167,62,270,6.7,29,23,Accra
2014,3,16,18,5.605,-0.167,62,220,5.1,29,23,Accra
2014,3,16,20,5.605,-0.167,62,220,4.6,29,25,Accra
2014,3,16,21,5.6025,-0.167,65.5,235,5.4,29,25.45,Accra
2014,3,16,22,5.605,-0.167,62,230,5.1,28,25,Accra
2014,3,16,23,5.605,-0.167,62,260,3.1,28,24,Accra
2014,3,17,0,5.605,-0.167,62,250,4.1,27,24,Accra
2014,3,17,1,5.605,-0.167,62,260,4.6,27,23,Accra
2014,3,17,2,5.605,-0.167,62,260,3.6,26,23,Accra
2014,3,17,3,5.6,-0.167,69,999,0,27,23.9,Accra
2014,3,17,4,5.605,-0.167,62,260,3.1,26,24,Accra
2014,3,17,5,5.605,-0.167,62,265,3.85,26,23,Accra
2014,3,17,6,5.6,-0.167,69,260,5.1,26,23.6,Accra
2014,3,17,7,5.605,-0.167,62,270,4.1,26,24,Accra
2014,3,17,8,5.605,-0.167,62,255,4.6,27.5,24.5,Accra
2014,3,17,9,5.6,-0.167,69,210,5.1,29,24.8,Accra
2014,3,17,10,5.605,-0.167,62,220,6.7,30,24,Accra
2014,3,17,12,5.605,-0.167,62,200,6.7,31.5,24,Accra
2014,3,17,13,5.605,-0.167,62,190,8.2,31,24,Accra
2014,3,17,14,5.605,-0.167,62,190,8.2,31,24,Accra
2014,3,17,15,5.6,-0.167,69,220,7.7,32.8,25.1,Accra
2014,3,17,16,5.605,-0.167,62,190,7.7,31,25,Accra
2014,3,17,17,5.605,-0.167,62,200,6.7,30,25,Accra
2014,3,17,18,5.605,-0.167,62,190,5.1,29,25,Accra
2014,3,17,19,5.605,-0.167,62,210,5.95,29,25,Accra
2014,3,17,20,5.605,-0.167,62,230,6.2,28,26,Accra
2014,3,17,21,5.6025,-0.167,65.5,210,4.85,28.4,26.15,Accra
2014,3,17,22,5.605,-0.167,62,230,5.7,28,25,Accra
2014,3,17,23,5.605,-0.167,62,240,4.1,28,25,Accra
2014,3,18,0,5.605,-0.167,62,220,5.7,27,24,Accra
2014,3,18,3,5.6025,-0.167,65.5,245,3.85,27,24.5,Accra
2014,3,18,4,5.605,-0.167,62,280,3.1,26,24,Accra
2014,3,18,5,5.605,-0.167,62,250,3.1,26,24,Accra
2014,3,18,6,5.6025,-0.167,65.5,250,1.8,26.25,24.4,Accra
2014,3,18,7,5.605,-0.167,62,240,3.6,27,25,Accra
2014,3,18,8,5.605,-0.167,62,240,4.6,29,25,Accra
2014,3,18,9,5.6025,-0.167,65.5,215,5.4,29.75,24,Accra
2014,3,18,10,5.605,-0.167,62,220,6.7,30,25,Accra
2014,3,18,11,5.605,-0.167,62,210,6.7,31,25,Accra
2014,3,18,12,5.605,-0.167,62,200,7.7,31,25,Accra
2014,3,18,14,5.605,-0.167,62,205,8.25,30.5,24.5,Accra
2014,3,18,15,5.6025,-0.167,65.5,195,8.75,30.9,24.55,Accra
2014,3,18,16,5.605,-0.167,62,200,6.2,29,25,Accra
2014,3,18,17,5.605,-0.167,62,200,6.7,29,25,Accra
2014,3,18,18,5.605,-0.167,62,200,6.2,28,25,Accra
2014,3,18,20,5.605,-0.167,62,210,6.2,29,25,Accra
2014,3,18,21,5.6025,-0.167,65.5,225,5.4,28.5,24.75,Accra
2014,3,18,22,5.605,-0.167,62,210,4.1,29,25,Accra
2014,3,18,23,5.605,-0.167,62,250,4.1,28,25,Accra
2014,3,19,0,5.605,-0.167,62,250,3.6,28,25,Accra
2014,3,19,1,5.605,-0.167,62,250,3.6,28,25,Accra
2014,3,19,3,5.605,-0.167,62,240,4.35,27,24,Accra
2014,3,19,4,5.605,-0.167,62,240,4,27,25,Accra
2014,3,19,6,5.605,-0.167,62,270,3.6,26,25,Accra
2014,3,19,7,5.605,-0.167,62,275,4.65,27,24.5,Accra
2014,3,19,8,5.605,-0.167,62,280,5.1,28,25,Accra
2014,3,19,9,5.605,-0.167,62,280,4.6,30,25,Accra
2014,3,19,10,5.605,-0.167,62,260,5.1,31,24,Accra
2014,3,19,11,5.605,-0.167,62,230,4.6,32,24,Accra
2014,3,19,12,5.605,-0.167,62,170,5.1,33,25,Accra
2014,3,19,13,5.605,-0.167,62,190,6.7,32,24,Accra
2014,3,19,14,5.605,-0.167,62,190,7.2,31,25,Accra
2014,3,19,15,5.6025,-0.167,65.5,185,6.45,31.25,24.4,Accra
2014,3,19,16,5.605,-0.167,62,190,7.2,29,25,Accra
2014,3,19,18,5.605,-0.167,62,190,6.2,28,25,Accra
2014,3,19,20,5.605,-0.167,62,190,3.6,28,26,Accra
2014,3,19,21,5.6025,-0.167,65.5,190,3.35,28.5,25.3,Accra
2014,3,19,22,5.605,-0.167,62,230,4.1,28,25,Accra
2014,3,19,23,5.605,-0.167,62,220,2.6,28,25,Accra
2014,3,20,3,5.605,-0.167,62,240,4.1,27,25,Accra
2014,3,20,4,5.605,-0.167,62,250,3.1,27,25,Accra
2014,3,20,5,5.605,-0.167,62,270,3.1,27,25,Accra
2014,3,20,6,5.605,-0.167,62,260,3.6,27,25,Accra
2014,3,20,8,5.605,-0.167,62,250,4.1,27,25,Accra
2014,3,20,9,5.6025,-0.167,65.5,220,5.65,28.55,24.85,Accra
2014,3,20,10,5.605,-0.167,62,220,5.1,30,25,Accra
2014,3,20,11,5.605,-0.167,62,200,5.7,30,24,Accra
2014,3,20,12,5.603333333,-0.167,64.33333333,193.3333333,6.866666667,32.16666667,23.33333333,Accra
2014,3,20,15,5.605,-0.167,62,190,7.2,31,25,Accra
2014,3,20,16,5.605,-0.167,62,190,8.2,30,25,Accra
2014,3,20,17,5.605,-0.167,62,185,6.95,29.5,25.5,Accra
2014,3,20,19,5.605,-0.167,62,185,4.1,28,25,Accra
2014,3,20,20,5.605,-0.167,62,190,3.1,28,25,Accra
2014,3,20,22,5.605,-0.167,62,210,4.1,28,25,Accra
2014,3,21,0,5.605,-0.167,62,230,3.1,28,25,Accra
2014,3,21,1,5.605,-0.167,62,255,3.85,27.5,25,Accra
2014,3,21,2,5.605,-0.167,62,250,3.6,27,25,Accra
2014,3,21,3,5.605,-0.167,62,260,3.6,27,25,Accra
2014,3,21,4,5.605,-0.167,62,260,4.6,26,25,Accra
2014,3,21,5,5.605,-0.167,62,250,4.1,26,25,Accra
2014,3,21,6,5.605,-0.167,62,260,4.6,26,25,Accra
2014,3,21,7,5.605,-0.167,62,240,5.1,27,25,Accra
2014,3,21,8,5.605,-0.167,62,240,5.7,29,24,Accra
2014,3,21,9,5.6025,-0.167,65.5,240,5.9,29.9,23.45,Accra
2014,3,21,10,5.605,-0.167,62,210,5.1,31,24,Accra
2014,3,21,11,5.605,-0.167,62,210,5.1,32,24,Accra
2014,3,21,12,5.605,-0.167,62,190,6.2,32,24,Accra
2014,3,21,13,5.605,-0.167,62,190,6.7,32,23,Accra
2014,3,21,14,5.605,-0.167,62,180,6.7,31,24,Accra
2014,3,21,15,5.6025,-0.167,65.5,190,7.45,32.6,23.7,Accra
2014,3,21,16,5.605,-0.167,62,210,7.7,30,23,Accra
2014,3,21,17,5.605,-0.167,62,190,6.2,29,25,Accra
2014,3,21,18,5.605,-0.167,62,210,6.2,29,24,Accra
2014,3,21,20,5.605,-0.167,62,220,6.2,29,25,Accra
2014,3,21,21,5.6025,-0.167,65.5,225,5.4,28.5,25.1,Accra
2014,3,21,22,5.605,-0.167,62,240,5.1,28,25,Accra
2014,3,21,23,5.605,-0.167,62,230,4.6,28,24,Accra
2014,3,22,0,5.605,-0.167,62,250,4.9,27.5,25,Accra
2014,3,22,1,5.605,-0.167,62,270,3.6,27,25,Accra
2014,3,22,2,5.605,-0.167,62,250,5.1,27,25,Accra
2014,3,22,3,5.6,-0.167,69,270,4.1,27,23.9,Accra
2014,3,22,4,5.605,-0.167,62,250,4.35,26,24.5,Accra
2014,3,22,5,5.605,-0.167,62,270,4.1,26,24,Accra
2014,3,22,6,5.605,-0.167,62,280,4.6,26,24,Accra
2014,3,22,8,5.605,-0.167,62,270,5.1,27,24,Accra
2014,3,22,9,5.6,-0.167,69,250,6.2,29.5,24.3,Accra
2014,3,22,11,5.605,-0.167,62,230,5.1,32,24,Accra
2014,3,22,12,5.605,-0.167,62,190,7.2,32,24.5,Accra
2014,3,22,14,5.605,-0.167,62,190,7.95,32,25,Accra
2014,3,22,15,5.6025,-0.167,65.5,185,9.3,31.7,24.4,Accra
2014,3,22,16,5.605,-0.167,62,210,9.8,30,26,Accra
2014,3,22,18,5.605,-0.167,62,230,7.2,29,26,Accra
2014,3,22,19,5.605,-0.167,62,220,6.7,29,25,Accra
2014,3,22,20,5.605,-0.167,62,220,6.2,29,26,Accra
2014,3,22,21,5.6025,-0.167,65.5,215,6.15,29,25.9,Accra
2014,3,22,22,5.605,-0.167,62,230,5.7,29,25,Accra
2014,3,22,23,5.605,-0.167,62,220,5.1,28,25,Accra
2014,3,23,0,5.605,-0.167,62,220,6.2,28,26,Accra
2014,3,23,1,5.605,-0.167,62,240,4.1,28,25,Accra
2014,3,23,2,5.605,-0.167,62,260,4.6,27,24,Accra
2014,3,23,3,5.6,-0.167,69,999,0,27,24,Accra
2014,3,23,4,5.605,-0.167,62,270,3.6,26,23,Accra
2014,3,23,5,5.605,-0.167,62,260,3.1,26,24,Accra
2014,3,23,6,5.605,-0.167,62,270,3.6,26,24,Accra
2014,3,23,7,5.605,-0.167,62,260,5.1,27,25,Accra
2014,3,23,8,5.605,-0.167,62,250,6.2,29,25,Accra
2014,3,23,10,5.605,-0.167,62,270,5.7,31,24,Accra
2014,3,23,11,5.605,-0.167,62,250,4.6,31,24,Accra
2014,3,23,12,5.6025,-0.167,65.5,260,5.1,32.25,23.6,Accra
2014,3,23,13,5.605,-0.167,62,190,6.2,33,24,Accra
2014,3,23,14,5.605,-0.167,62,190,7.2,31,24,Accra
2014,3,23,15,5.6025,-0.167,65.5,185,7.7,32,23.75,Accra
2014,3,23,16,5.605,-0.167,62,200,7.7,31,24,Accra
2014,3,23,17,5.605,-0.167,62,210,8.2,29,24,Accra
2014,3,23,18,5.605,-0.167,62,210,8.2,29,24,Accra
2014,3,23,20,5.605,-0.167,62,215,5.15,28,24,Accra
2014,3,23,21,5.6025,-0.167,65.5,220,4.85,28.45,24.35,Accra
2014,3,23,23,5.605,-0.167,62,230,5.1,28,24,Accra
2014,3,24,0,5.605,-0.167,62,240,3.6,28,24,Accra
2014,3,24,2,5.605,-0.167,62,240,2.6,27,24,Accra
2014,3,24,3,5.605,-0.167,62,250,2.6,27,24,Accra
2014,3,24,4,5.605,-0.167,62,300,1.5,26,24,Accra
2014,3,24,6,5.605,-0.167,62,30,6.7,21,20,Accra
2014,3,24,8,5.605,-0.167,62,345,3.1,23.5,21.5,Accra
2014,3,24,10,5.605,-0.167,62,150,5.7,28,22,Accra
2014,3,24,11,5.605,-0.167,62,170,6.2,27,22,Accra
2014,3,24,12,5.605,-0.167,62,180,5.7,27,23,Accra
2014,3,24,14,5.605,-0.167,62,200,4.6,28,22,Accra
2014,3,24,15,5.605,-0.167,62,190,3.1,28,22,Accra
2014,3,24,16,5.605,-0.167,62,180,2.1,28,22,Accra
2014,3,24,17,5.605,-0.167,62,190,4.1,27,23,Accra
2014,3,24,18,5.605,-0.167,62,240,3.1,27,23,Accra
2014,3,24,19,5.605,-0.167,62,270,1.5,27,23,Accra
2014,3,24,20,5.605,-0.167,62,260,2.1,27,23,Accra
2014,3,24,21,5.6025,-0.167,65.5,634.5,0.75,27,23.45,Accra
2014,3,24,22,5.605,-0.167,62,300,2.1,26,23,Accra
2014,3,24,23,5.605,-0.167,62,280,2.1,26,23,Accra
2014,3,25,0,5.605,-0.167,62,280,2.1,26,23,Accra
2014,3,25,4,5.605,-0.167,62,245,1.8,26,22,Accra
2014,3,25,5,5.605,-0.167,62,280,3.1,25,23,Accra
2014,3,25,6,5.605,-0.167,62,290,3.1,25,23,Accra
2014,3,25,7,5.605,-0.167,62,280,2.6,27,23,Accra
2014,3,25,9,5.6025,-0.167,65.5,240,2.8,28.5,23.4,Accra
2014,3,25,10,5.605,-0.167,62,210,3.6,30,23,Accra
2014,3,25,11,5.605,-0.167,62,210,3.1,31,21,Accra
2014,3,25,12,5.605,-0.167,62,210,5.7,31,22,Accra
2014,3,25,14,5.605,-0.167,62,200,6.2,31,23,Accra
2014,3,25,15,5.605,-0.167,62,190,5.1,30,24,Accra
